factor_id,near_id,weight,color,level
169,294,18,#0066cc,第2層
169,295,109,#0066cc,第2層
169,296,48,#0066cc,第2層
169,297,15,#0066cc,第2層
169,298,8,#0066cc,第2層
169,299,228,#0066cc,第2層
169,300,470,#0066cc,第2層
169,301,2,#0066cc,第2層
169,302,20,#0066cc,第2層
169,303,3,#0066cc,第2層
169,305,11,#0066cc,第2層
169,307,18,#0066cc,第2層
169,308,27,#0066cc,第2層
169,309,8,#0066cc,第2層
169,311,469,#0066cc,第2層
169,312,1,#0066cc,第2層
169,313,3,#0066cc,第2層
169,314,2,#0066cc,第2層
169,315,2,#0066cc,第2層
169,316,2,#0066cc,第2層
169,317,8,#0066cc,第2層
169,318,2,#0066cc,第2層
169,319,12,#0066cc,第2層
169,320,11,#0066cc,第2層
169,321,2,#0066cc,第2層
169,322,9,#0066cc,第2層
169,323,2,#0066cc,第2層
169,324,5,#0066cc,第2層
169,326,22,#0066cc,第2層
169,327,14,#0066cc,第2層
169,328,4,#0066cc,第2層
169,329,22,#0066cc,第2層
169,332,6,#0066cc,第2層
169,333,2,#0066cc,第2層
169,334,117,#0066cc,第2層
169,336,19,#0066cc,第2層
169,337,37,#0066cc,第2層
169,341,1,#0066cc,第2層
169,342,1,#0066cc,第2層
169,350,1,#0066cc,第2層
169,352,5,#0066cc,第2層
169,353,6,#0066cc,第2層
169,354,42,#0066cc,第2層
169,357,13,#0066cc,第2層
169,362,1,#0066cc,第2層
169,363,2,#0066cc,第2層
169,365,4,#0066cc,第2層
169,366,2,#0066cc,第2層
169,367,1,#0066cc,第2層
169,374,127,#0066cc,第2層
169,382,1,#0066cc,第2層
169,383,23,#0066cc,第2層
169,384,17,#0066cc,第2層
169,385,5,#0066cc,第2層
17,170,5464,#699c4c,第1層
170,175,5,#0066cc,第2層
170,176,223,#0066cc,第2層
170,177,20,#0066cc,第2層
170,178,2179,#0066cc,第2層
170,179,3061,#0066cc,第2層
170,180,5,#0066cc,第2層
170,181,3,#0066cc,第2層
170,182,3,#0066cc,第2層
170,183,2003,#0066cc,第2層
170,184,5487,#0066cc,第2層
170,189,12,#0066cc,第2層
170,190,38,#0066cc,第2層
170,191,125,#0066cc,第2層
170,192,615,#0066cc,第2層
170,193,720,#0066cc,第2層
170,194,87,#0066cc,第2層
170,195,275,#0066cc,第2層
170,196,2904,#0066cc,第2層
170,198,286,#0066cc,第2層
170,199,8,#0066cc,第2層
170,200,54,#0066cc,第2層
170,201,13,#0066cc,第2層
170,202,5,#0066cc,第2層
170,204,2,#0066cc,第2層
170,205,1,#0066cc,第2層
170,206,6,#0066cc,第2層
170,207,25,#0066cc,第2層
170,208,23,#0066cc,第2層
170,209,60,#0066cc,第2層
170,211,163,#0066cc,第2層
170,218,3,#0066cc,第2層
170,219,1,#0066cc,第2層
170,220,1,#0066cc,第2層
170,221,62,#0066cc,第2層
170,223,4490,#0066cc,第2層
170,224,887,#0066cc,第2層
170,226,5451,#0066cc,第2層
170,233,19,#0066cc,第2層
170,235,15,#0066cc,第2層
170,236,1,#0066cc,第2層
170,238,7,#0066cc,第2層
170,239,28,#0066cc,第2層
170,240,1,#0066cc,第2層
170,242,3,#0066cc,第2層
170,243,1,#0066cc,第2層
170,244,6,#0066cc,第2層
170,246,52,#0066cc,第2層
170,247,37,#0066cc,第2層
170,248,1613,#0066cc,第2層
170,249,17,#0066cc,第2層
170,250,331,#0066cc,第2層
170,251,15,#0066cc,第2層
170,252,22,#0066cc,第2層
170,253,2999,#0066cc,第2層
170,254,59,#0066cc,第2層
170,264,79,#0066cc,第2層
170,265,18,#0066cc,第2層
170,266,76,#0066cc,第2層
170,268,1,#0066cc,第2層
170,271,1,#0066cc,第2層
170,272,6,#0066cc,第2層
170,276,77,#0066cc,第2層
170,277,3,#0066cc,第2層
170,279,458,#0066cc,第2層
170,280,9,#0066cc,第2層
170,281,389,#0066cc,第2層
170,282,16,#0066cc,第2層
170,283,62,#0066cc,第2層
170,284,197,#0066cc,第2層
170,286,59,#0066cc,第2層
170,287,1,#0066cc,第2層
170,288,9,#0066cc,第2層
170,289,1,#0066cc,第2層
170,290,114,#0066cc,第2層
170,293,30,#0066cc,第2層
170,294,82,#0066cc,第2層
170,295,905,#0066cc,第2層
170,296,380,#0066cc,第2層
170,297,150,#0066cc,第2層
170,298,132,#0066cc,第2層
170,299,2495,#0066cc,第2層
170,300,4803,#0066cc,第2層
170,301,57,#0066cc,第2層
170,302,205,#0066cc,第2層
170,303,59,#0066cc,第2層
170,304,9,#0066cc,第2層
170,305,101,#0066cc,第2層
170,307,255,#0066cc,第2層
170,308,130,#0066cc,第2層
170,309,118,#0066cc,第2層
170,311,5041,#0066cc,第2層
170,312,23,#0066cc,第2層
170,313,19,#0066cc,第2層
170,314,14,#0066cc,第2層
170,315,17,#0066cc,第2層
170,316,30,#0066cc,第2層
170,317,49,#0066cc,第2層
170,318,48,#0066cc,第2層
170,319,51,#0066cc,第2層
170,320,133,#0066cc,第2層
170,321,13,#0066cc,第2層
170,322,92,#0066cc,第2層
170,323,16,#0066cc,第2層
170,324,28,#0066cc,第2層
170,325,25,#0066cc,第2層
170,326,311,#0066cc,第2層
170,327,137,#0066cc,第2層
170,328,24,#0066cc,第2層
170,329,431,#0066cc,第2層
170,330,3,#0066cc,第2層
170,332,28,#0066cc,第2層
170,333,13,#0066cc,第2層
170,334,1324,#0066cc,第2層
170,336,160,#0066cc,第2層
170,337,527,#0066cc,第2層
170,338,12,#0066cc,第2層
170,341,5,#0066cc,第2層
170,342,3,#0066cc,第2層
170,345,1,#0066cc,第2層
170,346,1,#0066cc,第2層
170,348,2,#0066cc,第2層
170,349,3,#0066cc,第2層
170,350,20,#0066cc,第2層
170,352,82,#0066cc,第2層
170,353,91,#0066cc,第2層
170,354,522,#0066cc,第2層
170,357,113,#0066cc,第2層
170,358,2,#0066cc,第2層
170,361,3,#0066cc,第2層
170,362,1,#0066cc,第2層
170,363,5,#0066cc,第2層
170,365,53,#0066cc,第2層
170,366,10,#0066cc,第2層
170,367,11,#0066cc,第2層
170,368,2,#0066cc,第2層
170,370,1,#0066cc,第2層
170,373,12,#0066cc,第2層
170,374,921,#0066cc,第2層
170,382,3,#0066cc,第2層
170,383,208,#0066cc,第2層
170,384,159,#0066cc,第2層
170,385,86,#0066cc,第2層
17,171,6,#699c4c,第1層
171,175,2,#0066cc,第2層
171,177,3,#0066cc,第2層
171,179,3,#0066cc,第2層
171,183,3,#0066cc,第2層
171,184,8,#0066cc,第2層
171,192,1,#0066cc,第2層
171,193,4,#0066cc,第2層
171,195,1,#0066cc,第2層
171,196,1,#0066cc,第2層
171,198,1,#0066cc,第2層
171,223,6,#0066cc,第2層
171,224,2,#0066cc,第2層
171,226,8,#0066cc,第2層
171,248,5,#0066cc,第2層
171,253,3,#0066cc,第2層
171,279,2,#0066cc,第2層
171,296,2,#0066cc,第2層
171,299,4,#0066cc,第2層
171,300,7,#0066cc,第2層
171,302,1,#0066cc,第2層
171,308,1,#0066cc,第2層
171,311,7,#0066cc,第2層
171,326,2,#0066cc,第2層
171,329,1,#0066cc,第2層
171,334,3,#0066cc,第2層
171,354,1,#0066cc,第2層
171,374,1,#0066cc,第2層
17,172,73,#699c4c,第1層
172,176,2,#0066cc,第2層
172,178,21,#0066cc,第2層
172,179,50,#0066cc,第2層
172,182,1,#0066cc,第2層
172,183,22,#0066cc,第2層
172,184,73,#0066cc,第2層
172,191,1,#0066cc,第2層
172,192,9,#0066cc,第2層
172,193,11,#0066cc,第2層
172,194,2,#0066cc,第2層
172,195,5,#0066cc,第2層
172,196,37,#0066cc,第2層
172,198,3,#0066cc,第2層
172,201,1,#0066cc,第2層
172,208,1,#0066cc,第2層
172,211,3,#0066cc,第2層
172,223,59,#0066cc,第2層
172,224,14,#0066cc,第2層
172,226,73,#0066cc,第2層
172,246,1,#0066cc,第2層
172,248,27,#0066cc,第2層
172,250,6,#0066cc,第2層
172,253,36,#0066cc,第2層
172,254,1,#0066cc,第2層
172,266,2,#0066cc,第2層
172,279,8,#0066cc,第2層
172,281,11,#0066cc,第2層
172,283,2,#0066cc,第2層
172,284,1,#0066cc,第2層
172,290,2,#0066cc,第2層
172,295,8,#0066cc,第2層
172,296,4,#0066cc,第2層
172,297,1,#0066cc,第2層
172,298,2,#0066cc,第2層
172,299,34,#0066cc,第2層
172,300,66,#0066cc,第2層
172,301,2,#0066cc,第2層
172,302,3,#0066cc,第2層
172,307,2,#0066cc,第2層
172,308,1,#0066cc,第2層
172,309,1,#0066cc,第2層
172,311,70,#0066cc,第2層
172,318,1,#0066cc,第2層
172,320,5,#0066cc,第2層
172,321,2,#0066cc,第2層
172,322,2,#0066cc,第2層
172,325,1,#0066cc,第2層
172,326,3,#0066cc,第2層
172,327,1,#0066cc,第2層
172,329,8,#0066cc,第2層
172,334,22,#0066cc,第2層
172,336,1,#0066cc,第2層
172,337,1,#0066cc,第2層
172,352,1,#0066cc,第2層
172,353,2,#0066cc,第2層
172,354,6,#0066cc,第2層
172,357,3,#0066cc,第2層
172,374,14,#0066cc,第2層
172,383,2,#0066cc,第2層
172,384,2,#0066cc,第2層
172,385,1,#0066cc,第2層
17,173,276,#699c4c,第1層
173,175,9,#0066cc,第2層
173,176,1,#0066cc,第2層
173,177,165,#0066cc,第2層
173,178,63,#0066cc,第2層
173,179,46,#0066cc,第2層
173,180,1,#0066cc,第2層
173,181,1,#0066cc,第2層
173,182,3,#0066cc,第2層
173,183,149,#0066cc,第2層
173,184,284,#0066cc,第2層
173,190,4,#0066cc,第2層
173,191,5,#0066cc,第2層
173,192,55,#0066cc,第2層
173,193,33,#0066cc,第2層
173,194,5,#0066cc,第2層
173,195,9,#0066cc,第2層
173,196,147,#0066cc,第2層
173,198,8,#0066cc,第2層
173,207,2,#0066cc,第2層
173,208,1,#0066cc,第2層
173,209,7,#0066cc,第2層
173,211,6,#0066cc,第2層
173,221,2,#0066cc,第2層
173,223,223,#0066cc,第2層
173,224,60,#0066cc,第2層
173,226,282,#0066cc,第2層
173,235,1,#0066cc,第2層
173,238,1,#0066cc,第2層
173,239,3,#0066cc,第2層
173,244,1,#0066cc,第2層
173,245,1,#0066cc,第2層
173,246,3,#0066cc,第2層
173,248,106,#0066cc,第2層
173,249,1,#0066cc,第2層
173,250,8,#0066cc,第2層
173,251,1,#0066cc,第2層
173,252,2,#0066cc,第2層
173,253,149,#0066cc,第2層
173,254,3,#0066cc,第2層
173,266,2,#0066cc,第2層
173,276,2,#0066cc,第2層
173,279,14,#0066cc,第2層
173,281,18,#0066cc,第2層
173,282,1,#0066cc,第2層
173,283,4,#0066cc,第2層
173,284,12,#0066cc,第2層
173,286,2,#0066cc,第2層
173,290,7,#0066cc,第2層
173,293,3,#0066cc,第2層
173,294,1,#0066cc,第2層
